519756,交银国企改革灵活配置混合,2020-02-19,1.1710,1.1934,1.91,2020-02-20 15:00
540002,汇丰晋信龙腾混合,2020-02-19,1.5599,1.6074,3.04,2020-02-20 15:00
519989,长信利丰债券C,2020-02-19,1.4130,1.4180,0.35,2020-02-20 15:00
550003,中信保诚盛世蓝筹混合,2020-02-19,2.1950,2.2330,1.73,2020-02-20 15:00
573003,诺德增强收益债券,2020-02-19,1.1520,1.1519,-0.01,2020-02-20 15:00
590007,中邮中证500指数增强A,2020-02-19,1.0704,1.0892,1.76,2020-02-20 15:00
630001,华商领先企业混合,2020-02-19,0.9007,0.9211,2.27,2020-02-20 15:00
686868,浙商聚盈纯债A,2020-02-19,1.0486,1.0480,-0.06,2020-02-20 15:00
000015,华夏纯债债券A,2020-02-19,1.2380,1.2373,-0.06,2020-02-20 15:00
000049,中银标普全球资源等权重指数,2020-02-18,1.1290,1.1287,-0.03,2020-02-20 22:59
000078,工银信用纯债两年定开债A,2020-02-14,1.3680,1.3672,-0.06,2020-02-20 15:00
000120,中银美丽中国混合,2020-02-19,1.6260,1.6599,2.09,2020-02-20 15:00
000174,汇添富高息债债券A,2020-02-19,1.5790,1.5795,0.03,2020-02-20 15:00
000299,中海纯债债券C,2020-02-19,1.0860,1.0855,-0.05,2020-02-20 15:00
000248,汇添富中证主要消费ETF联接,2020-02-19,2.0202,2.0584,1.89,2020-02-20 15:00
000372,中银惠利半年定开债,2020-02-19,1.0210,1.0204,-0.06,2020-02-20 15:00
000310,安信永利信用A,2020-02-19,1.1530,1.1553,0.20,2020-02-20 15:00
000396,汇添富安心中国债券C,2020-02-19,1.2900,1.2893,-0.06,2020-02-20 15:00
000409,鹏华环保产业股票,2020-02-19,2.3110,2.3586,2.06,2020-02-20 15:00
000481,华商双债丰利债券C,2020-02-19,0.8430,0.8425,-0.06,2020-02-20 15:00
000497,财通纯债债券A,2020-02-19,1.0880,1.0873,-0.07,2020-02-20 15:00
000523,国投瑞银医疗保健混合,2020-02-19,1.5200,1.5311,0.73,2020-02-20 15:00
000531,东吴阿尔法灵活配置混合,2020-02-19,1.3260,1.3461,1.51,2020-02-20 15:00
000596,前海开源中证军工指数A,2020-02-19,1.3630,1.3723,0.68,2020-02-20 15:00
000606,天弘优选债券,2020-02-19,1.0690,1.0685,-0.05,2020-02-20 15:00
000649,长城久鑫灵活配置,2020-02-19,1.3885,1.4063,1.28,2020-02-20 15:00
000654,华商新锐产业混合,2020-02-19,1.4040,1.4329,2.06,2020-02-20 15:00
000689,前海开源新经济混合,2020-02-19,1.0750,1.0913,1.52,2020-02-20 15:00
000754,华宝量化对冲混合C,2020-02-19,1.1403,1.1397,-0.06,2020-02-20 15:00
000934,国富大中华精选混合,2020-02-18,1.7520,1.7503,-0.09,2020-02-20 16:00
000854,鹏华养老产业股票,2020-02-19,2.2380,2.3036,2.93,2020-02-20 15:00
000932,前海开源睿远稳健增利混合A,2020-02-19,1.2090,1.2186,0.79,2020-02-20 15:00
001068,华融新锐灵活配置混合,2020-02-19,1.0140,1.0304,1.61,2020-02-20 15:00
001111,中欧瑾泉灵活配置混合C,2020-02-19,1.3227,1.3256,0.22,2020-02-20 15:00
001126,上投摩根卓越制造股票,2020-02-19,1.0570,1.0799,2.17,2020-02-20 15:00
001128,宝盈新兴产业混合,2020-02-19,0.6450,0.6586,2.11,2020-02-20 15:00
001113,南方大数据100A,2020-02-19,0.7503,0.7661,2.10,2020-02-20 15:00
001166,建信环保产业股票,2020-02-19,0.7870,0.8026,1.98,2020-02-20 15:00
001212,华润元大稳健债券A,2020-02-19,1.0310,1.0303,-0.06,2020-02-20 15:00
001192,上投摩根整合驱动混合,2020-02-19,0.7050,0.7182,1.88,2020-02-20 15:00
001250,天弘新活力混合,2020-02-19,1.2587,1.2640,0.42,2020-02-20 15:00
001271,英大灵活配置混合型发起式B,2020-02-19,1.2114,1.2375,2.16,2020-02-20 15:00
001281,长安鑫利优选混合A,2020-02-19,1.9955,2.0379,2.13,2020-02-20 15:00
001307,中欧永裕混合C,2020-02-19,1.2440,1.2762,2.59,2020-02-20 15:00
001314,易方达新益混合I,2020-02-19,1.7900,1.7952,0.29,2020-02-20 15:00
001425,博时新起点混合C,2020-02-19,1.8258,1.8570,1.71,2020-02-20 15:00
001467,华富永鑫灵活配置混合C,2020-02-19,1.0679,1.0797,1.10,2020-02-20 15:00
001444,易方达瑞选灵活配置混合E,2020-02-19,1.2990,1.3083,0.72,2020-02-20 15:00
001505,南方利众C,2020-02-19,1.3310,1.3381,0.54,2020-02-20 15:00
001499,国投瑞银新增长混合A,2020-02-19,1.1907,1.1983,0.64,2020-02-20 15:00
001570,南方利安A,2020-02-19,1.1780,1.1809,0.25,2020-02-20 15:00
001593,天弘创业板ETF联接基金C,2020-02-19,0.8388,0.8564,2.10,2020-02-20 15:00
001603,易方达安盈回报混合,2020-02-19,1.6280,1.6581,1.85,2020-02-20 15:00
001659,富安达新动力混合,2020-02-19,1.6418,1.6698,1.70,2020-02-20 15:00
001711,安信新趋势混合C,2020-02-19,1.0510,1.0516,0.06,2020-02-20 15:00
001701,中融产业升级混合,2020-02-19,1.5990,1.6497,3.17,2020-02-20 15:00
001743,诺安优选回报混合,2020-02-19,1.0530,1.0554,0.23,2020-02-20 15:00
001790,国泰智能汽车股票,2020-02-19,1.3060,1.3225,1.26,2020-02-20 15:00
001834,长盛战略新兴产业混合C,2020-02-19,1.1430,1.1629,1.74,2020-02-20 15:00
001806,易方达瑞智灵活配置混合I,2020-02-19,1.1110,1.1178,0.62,2020-02-20 15:00
001967,华宝转型升级混合,2020-02-19,0.9870,0.9974,1.06,2020-02-20 15:00
001939,光大睿鑫混合A,2020-02-19,1.2710,1.2760,0.40,2020-02-20 15:00
001990,中欧数据挖掘混合A,2020-02-19,1.3697,1.3942,1.79,2020-02-20 15:00
002025,广发聚盛混合A,2020-02-19,1.3230,1.3282,0.39,2020-02-20 15:00
002003,工银新机遇灵活配置混合A,2020-02-19,1.0380,1.0523,1.38,2020-02-20 15:00
002066,景顺长城景盛双息收益债券C,2020-02-19,1.1290,1.1327,0.33,2020-02-20 15:00
002062,国泰国策驱动灵活配置混合C,2020-02-19,1.5660,1.5716,0.36,2020-02-20 15:00
002080,前海开源一带一路混合C,2020-02-19,1.2490,1.2796,2.45,2020-02-20 15:00
002063,国泰沪深300指数增强C,2020-02-19,1.3957,1.4262,2.19,2020-02-20 15:00
002296,长城行业轮动混合,2020-02-19,1.2062,1.2205,1.19,2020-02-20 15:00
002319,大成一带一路灵活配置混合,2020-02-19,1.2740,1.2986,1.93,2020-02-20 15:00
002211,嘉实新财富混合,2020-02-19,1.1790,1.1835,0.38,2020-02-20 15:00
002388,天弘裕利灵活配置混合A,2020-02-19,1.1660,1.1667,0.06,2020-02-20 15:00
002330,兴业聚宝灵活配置混合,2020-02-19,1.3360,1.3625,1.98,2020-02-20 15:00
002339,海富通安颐收益混合C,2020-02-19,1.4300,1.4366,0.46,2020-02-20 15:00
002460,华夏鼎利债券发起式C,2020-02-19,1.2070,1.2200,1.08,2020-02-20 15:00
002463,创金合信价值红利混合A,2020-02-19,0.9577,0.9617,0.42,2020-02-20 15:00
002537,平安安盈灵活配置混合,2020-02-19,1.4455,1.4866,2.84,2020-02-20 15:00
002574,招商瑞庆混合A,2020-02-19,1.1393,1.1424,0.27,2020-02-20 15:00
002587,金鹰添利信用债债券C,2020-02-19,1.1640,1.1675,0.30,2020-02-20 15:00
002497,东方盛世灵活配置混合,2020-02-19,1.2346,1.2419,0.59,2020-02-20 15:00
002656,南方创业板ETF联接A,2020-02-19,1.0420,1.0639,2.10,2020-02-20 15:00
002714,鹏华金城混合,2020-02-19,1.1650,1.1676,0.22,2020-02-20 15:00
002661,兴业天禧债券,2020-02-19,1.0420,1.0412,-0.07,2020-02-20 15:00
002776,招商安荣混合A,2020-02-19,1.1586,1.1645,0.51,2020-02-20 15:00
002781,博时聚瑞6个月定开债,2020-02-14,1.0403,1.0397,-0.06,2020-02-20 15:00
002784,东方红价值精选混合C,2020-02-19,1.2680,1.2764,0.66,2020-02-20 15:00
002810,金信转型创新成长混合发起式,2020-02-19,0.9730,0.9913,1.88,2020-02-20 15:00
002892,华夏移动互联混合美元现汇,2020-02-18,0.2426,0.2423,-0.11,2020-02-20 16:00
002983,长信国防军工量化混合,2020-02-19,0.9326,0.9357,0.34,2020-02-20 15:00
003080,中融3-5年中高等级信用债C,2019-12-23,1.0058,1.0061,0.03,2020-01-06 15:00
003160,万家恒瑞18个月定开债C,2020-02-19,1.0807,1.0800,-0.06,2020-02-20 15:00
003166,鹏华弘嘉混合C类,2020-02-19,1.4030,1.4283,1.80,2020-02-20 15:00
003259,博时聚利纯债债券,2020-02-19,1.1401,1.1395,-0.05,2020-02-20 15:00
003243,上投摩根中国世纪人民币,2020-02-18,1.5670,1.5649,-0.14,2020-02-20 16:00
003255,前海开源鼎裕债券C,2020-02-19,1.6685,1.6676,-0.06,2020-02-20 15:00
003324,东方永兴18个月定开债A,2020-02-17,1.0379,1.0373,-0.06,2020-02-20 15:00
003330,万家鑫安纯债债券C,2020-02-19,1.0625,1.0618,-0.06,2020-02-20 15:00
003374,大成景禄灵活配置混合C,2020-02-19,1.0985,1.1259,2.50,2020-02-20 15:00
003360,前海开源瑞和债券A,2020-02-19,1.1361,1.1394,0.29,2020-02-20 15:00
003380,信诚至选混合C,2020-02-19,1.1294,1.1318,0.21,2020-02-20 15:00
003401,工银可转债债券,2020-02-19,1.2899,1.3013,0.89,2020-02-20 15:00
003494,富国天惠成长混合C,2020-02-19,2.5902,2.6395,1.90,2020-02-20 15:00
003602,申万菱信安鑫精选混合C,2020-02-19,1.0740,1.0789,0.45,2020-02-20 15:00
003579,中金沪深300C,2020-02-19,1.3817,1.4119,2.19,2020-02-20 15:00
003586,先锋精一混合A,2020-02-19,0.8384,0.8537,1.82,2020-02-20 15:00
003641,长盛盛丰灵活配置混合A,2020-02-19,1.0897,1.0946,0.45,2020-02-20 15:00
003669,东方红益鑫纯债C,2020-02-19,1.0417,1.0410,-0.07,2020-02-20 15:00
003719,易方达标普医疗保健美元汇,2020-02-18,0.2108,0.2107,-0.06,2020-02-20 23:01
003963,博时慧选纯债定开债,2020-02-14,1.1014,1.1007,-0.06,2020-02-20 15:00
003852,金鹰添享纯债债券,2020-02-19,0.9373,0.9368,-0.05,2020-02-20 15:00
003958,安信量化精选沪深300增强C,2020-02-19,1.2594,1.2869,2.19,2020-02-20 15:00
003989,银华中债5年期金融债指数A,2020-02-19,1.1439,1.1433,-0.06,2020-02-20 15:00
003887,汇安丰利混合C,2020-02-19,1.2043,1.2415,3.09,2020-02-20 15:00
004043,华夏鼎茂债券C,2020-02-19,1.1268,1.1260,-0.07,2020-02-20 15:00
004154,信诚新悦回报灵活配置混合B,2020-02-19,1.1590,1.1660,0.60,2020-02-20 15:00
004228,泰信鑫利混合C,2020-02-19,1.0997,1.1017,0.18,2020-02-20 15:00
004181,南方宏元定开债券C,2020-02-19,1.1469,1.1461,-0.07,2020-02-20 15:00
004318,国寿安保尊裕优化回报债券A,2020-02-19,1.0970,1.0963,-0.07,2020-02-20 15:00
004410,招商央视财经50指数C,2020-02-19,2.3096,2.3469,1.62,2020-02-20 15:00
004320,前海开源沪港深乐享生活,2020-02-19,1.2387,1.2712,2.63,2020-02-20 15:00
004436,添富年年泰定开混合A,2020-02-19,1.2519,1.2572,0.43,2020-02-20 15:00
004468,建信瑞福添利混合C,2020-02-19,0.9717,0.9751,0.35,2020-02-20 15:00
004586,鹏扬汇利债券C,2020-02-19,1.0714,1.0724,0.09,2020-02-20 15:00
004603,前海开源润和债券C,2020-02-19,1.1369,1.1360,-0.08,2020-02-20 15:00
004677,博时战略新兴产业混合,2020-02-19,1.5590,1.5861,1.74,2020-02-20 15:00
004687,汇添富熙和精选混合A,2020-02-19,1.0920,1.0961,0.37,2020-02-20 15:00
004783,中融量化智选混合C,2020-02-19,1.2328,1.2533,1.66,2020-02-20 15:00
004703,南方兴盛混合,2020-02-19,1.3630,1.3879,1.83,2020-02-20 15:00
004818,国寿安保目标策略混合发起A,2020-02-19,0.8920,0.9098,1.99,2020-02-20 15:00
004821,国寿安保安吉纯债半年定开债,2020-02-14,1.0584,1.0578,-0.06,2020-02-20 15:00
004879,汇添富全球医疗混合美元现钞,2020-02-18,1.3176,1.3173,-0.02,2020-02-20 23:03
004851,广发医疗保健股票,2020-02-19,1.9698,2.0082,1.95,2020-02-20 15:00
004996,广发恒生中型股指数C,2020-02-19,0.9361,0.9394,0.35,2020-02-20 15:00
004935,国都智能制造,2020-02-19,0.9437,0.9583,1.55,2020-02-20 15:00
005063,广发中证全指家用电器指数A,2020-02-19,1.0621,1.0921,2.82,2020-02-20 15:00
005047,南华瑞扬纯债A,2020-02-19,0.8907,0.8902,-0.05,2020-02-20 15:00
005088,嘉实新添辉定期混合A,2020-02-19,1.1454,1.1500,0.40,2020-02-20 15:00
005158,长江乐盈定开债发起式,2020-02-14,1.0266,1.0260,-0.06,2020-02-20 15:00
005209,东吴双三角A,2020-02-19,1.1416,1.1652,2.07,2020-02-20 15:00
005245,国泰聚优价值灵活配置混合C,2020-02-19,1.2769,1.2960,1.50,2020-02-20 15:00
005324,前海开源泽鑫混合C,2020-02-19,1.5185,1.5482,1.95,2020-02-20 15:00
005303,嘉实医药健康股票A,2020-02-19,1.4068,1.4266,1.41,2020-02-20 15:00
005343,长安裕盛灵活配置混合A,2020-02-19,1.1394,1.1534,1.23,2020-02-20 15:00
005387,银河睿达灵活配置混合C,2020-02-19,1.1449,1.1468,0.17,2020-02-20 15:00
005361,中融聚商定期开放债券,2020-02-19,1.0273,1.0267,-0.05,2020-02-20 15:00
005495,创金合信科技成长股票A,2020-02-19,1.6387,1.6848,2.81,2020-02-20 15:00
005517,富国新趋势灵活配置混合A,2020-02-19,1.0235,1.0261,0.25,2020-02-20 15:00
005538,中航新起航灵活配置混合C,2020-02-19,1.0929,1.1131,1.85,2020-02-20 15:00
005547,诺安圆鼎定开债,2020-02-19,1.0404,1.0398,-0.06,2020-02-20 15:00
005639,平安300ETF联接A,2020-02-19,1.0785,1.1021,2.19,2020-02-20 15:00
005657,光大保德信安泽债券C,2020-02-19,1.1058,1.1084,0.23,2020-02-20 15:00
005708,国联安远见成长混合,2020-02-19,1.5110,1.5380,1.78,2020-02-20 15:00
005691,南方中证100指数C,2020-02-19,1.1966,1.2218,2.11,2020-02-20 15:00
005757,长江汇聚量化多因子,2020-02-19,1.1115,1.1345,2.07,2020-02-20 15:00
005888,华夏新兴消费混合A,2020-02-19,1.5849,1.6228,2.39,2020-02-20 15:00
005935,前海联合润丰混合C,2020-02-19,1.0166,1.0170,0.04,2020-02-20 15:00
005901,诺安汇利灵活配置混合A,2020-02-19,1.1254,1.1350,0.85,2020-02-20 15:00
005902,诺安汇利灵活配置混合C,2020-02-19,1.1375,1.1472,0.85,2020-02-20 15:00
005969,创金合信工业周期股票C,2020-02-19,1.3485,1.3634,1.11,2020-02-20 15:00
005977,中信保诚至兴混合A,2020-02-19,1.2117,1.2280,1.35,2020-02-20 15:00
006026,东吴鼎泰纯债债券,2020-02-19,1.0410,1.0403,-0.07,2020-02-20 15:00
006031,南方昌元C,2020-02-19,1.0240,1.0343,1.01,2020-02-20 15:00
006032,创金合信汇泽三个月定开债券,2020-02-14,1.0073,1.0067,-0.06,2020-02-20 15:00
006015,华安信用四季红债券C,2020-02-19,1.0630,1.0623,-0.06,2020-02-20 15:00
006036,中融恒惠纯债C,2020-02-19,1.0540,1.0533,-0.07,2020-02-20 15:00
006166,建信中证1000指数增强C,2020-02-19,1.4225,1.4486,1.83,2020-02-20 15:00
006153,国联安增鑫纯债C,2020-02-19,1.0173,1.0166,-0.07,2020-02-20 15:00
006120,中融聚明定期开放债券,2020-02-19,1.0698,1.0689,-0.08,2020-02-20 15:00
006209,中信保诚新蓝筹混合,2020-02-19,1.5239,1.5522,1.86,2020-02-20 15:00
006218,富国生物医药科技混合,2020-02-19,1.3523,1.3718,1.44,2020-02-20 15:00
006280,中金瑞祥C,2020-02-19,1.0623,1.0718,0.90,2020-02-20 15:00
006333,招商金鸿债券C,2020-02-19,1.0730,1.0725,-0.05,2020-02-20 15:00
006386,华泰保兴研究智选C,2020-02-19,1.3321,1.3593,2.04,2020-02-20 15:00
006465,浦银安盛普益纯债C,2020-02-19,1.0181,1.0175,-0.06,2020-02-20 15:00
006417,方正富邦丰利债券C,2020-02-19,1.0788,1.0827,0.36,2020-02-20 15:00
006436,浦银安盛中短债A,2020-02-19,1.0572,1.0566,-0.06,2020-02-20 15:00
006471,华润元大润鑫债券C,2020-02-19,1.8572,1.8565,-0.04,2020-02-20 15:00
006531,华泰柏瑞量化驱动混合C,2020-02-19,1.1703,1.1931,1.95,2020-02-20 15:00
006556,海富通研究精选混合C,2020-02-19,1.2362,1.2582,1.78,2020-02-20 15:00
006547,红塔红土盛弘混合A,2020-02-19,1.2399,1.2523,1.00,2020-02-20 15:00
006673,广发招财短债债券C,2020-02-19,1.0301,1.0294,-0.06,2020-02-20 15:00
006611,人保中证500指数,2020-02-19,1.3039,1.3268,1.76,2020-02-20 15:00
006655,华泰紫金季季享定开债C,2020-02-14,1.0379,1.0373,-0.06,2020-02-20 15:00
006700,红土创新稳健混合A,2020-02-19,1.1123,1.1156,0.29,2020-02-20 15:00
006699,红土创新沪深300增强C,2020-02-19,1.1584,1.1837,2.19,2020-02-20 15:00
006779,广发恒生中国企业(QDII)C,2020-02-18,0.9944,0.9929,-0.15,2020-02-20 16:00
006792,鹏华港美互联股票美元现汇,2020-02-18,0.1501,0.1500,-0.08,2020-02-20 16:00
006774,国寿安保尊荣中短债债券C,2020-02-19,1.0411,1.0404,-0.06,2020-02-20 15:00
006800,财通鸿运中短债债券C,2020-02-19,1.0429,1.0421,-0.07,2020-02-20 15:00
006851,平安中短债债券E,2020-02-19,1.0586,1.0579,-0.07,2020-02-20 15:00
006936,华安安盛3个月定开债,2020-02-19,1.0164,1.0157,-0.07,2020-02-20 15:00
006972,金鹰民安回报定开A,2020-02-19,1.1079,1.1163,0.76,2020-02-20 15:00
006982,嘉实新添元定期混合A,2020-02-19,1.0565,1.0596,0.29,2020-02-20 15:00
006978,泰康安欣纯债债券A,2020-02-19,1.0167,1.0161,-0.06,2020-02-20 15:00
007069,浦银安盛普丰纯债债券C,2020-02-19,1.0072,1.0072,0.00,2020-02-20 15:00
007018,平安如意中短债C,2020-02-19,1.0596,1.0588,-0.07,2020-02-20 15:00
007139,富国民裕进取沪港深成长,2020-02-19,1.1952,1.2095,1.19,2020-02-20 15:00
007197,富国中债1-5年农发行A,2020-02-19,1.0192,1.0186,-0.06,2020-02-20 15:00
007193,恒越核心精选混合C,2020-02-19,1.1649,1.1858,1.80,2020-02-20 15:00
007296,天弘安益债券C,2020-02-19,1.0325,1.0318,-0.07,2020-02-20 15:00
007305,国联安新科技混合,2020-02-19,1.1636,1.1829,1.66,2020-02-20 15:00
007349,华夏科技创新混合A,2020-02-19,1.5924,1.6335,2.58,2020-02-20 15:00
007364,易方达中债1-3年政金债A,2020-02-19,1.0120,1.0114,-0.06,2020-02-20 15:00
007416,南方致远混合C,2020-02-19,1.0663,1.0722,0.56,2020-02-20 15:00
007516,融通增润三个月定开债,2020-02-19,1.0206,1.0206,0.00,2020-02-20 15:00
007529,嘉实汇鑫中短债A,2020-02-19,1.0075,1.0071,-0.03,2020-02-20 15:00
007633,人保鑫享短债A,2020-02-19,1.0022,1.0016,-0.06,2020-02-20 15:00
007835,国泰鑫睿混合,2020-02-19,1.2124,1.2179,0.45,2020-02-20 15:00
007951,招商信用增强债券C,2020-02-19,1.0740,1.0739,-0.01,2020-02-20 15:00
007887,东方红启元三年持有混合B,2020-02-19,3.7994,3.8465,1.24,2020-02-20 15:00
007837,国寿安保尊耀纯债A,2020-02-19,1.0255,1.0254,-0.01,2020-02-20 15:00
007962,博时中债3-5政金融债指数A,2020-02-19,1.0141,1.0135,-0.06,2020-02-20 15:00
007959,方正富邦天恒混合A,2020-02-19,1.0562,1.0713,1.43,2020-02-20 15:00
008094,同泰慧选混合发起式C,2020-02-19,1.1033,1.1071,0.34,2020-02-20 15:00
008125,创金合信中债1-3年国开债A,2020-02-19,1.0122,1.0116,-0.06,2020-02-20 15:00
008178,同泰慧盈混合A,2020-02-19,1.0785,1.0868,0.77,2020-02-20 15:00
008203,中银恒裕9个月持有期债券C,2020-02-19,1.0143,1.0143,0.00,2020-02-20 15:00
008305,大摩量化配置混合C,2020-02-19,1.7470,1.7808,1.94,2020-02-20 15:00
008291,民生加银沪深300ETF联接A,2020-02-19,0.9983,1.0201,2.19,2020-02-20 15:00
008677,银华中债1-3年国开行债券,2020-02-19,1.0070,1.0064,-0.06,2020-02-20 15:00
008592,天弘沪深300指数增强A,2020-02-19,1.0077,1.0297,2.19,2020-02-20 15:00
040001,华安创新混合,2020-02-19,0.7740,0.7845,1.36,2020-02-20 15:00
040019,华安稳固收益债券C,2020-02-19,1.1340,1.1353,0.12,2020-02-20 15:00
050011,博时信用债券A/B,2020-02-19,2.8010,2.8314,1.09,2020-02-20 15:00
050024,博时上证自然资源ETF联接,2020-02-19,0.6145,0.6186,0.67,2020-02-20 15:00
050106,博时稳定价值债券A,2020-02-19,1.6370,1.6359,-0.07,2020-02-20 15:00
070099,嘉实优质企业混合,2020-02-19,1.7760,1.8072,1.75,2020-02-20 15:00
110021,易方达上证中盘ETF联接A,2020-02-19,1.4017,1.4350,2.38,2020-02-20 15:00
110025,易方达资源行业混合,2020-02-19,0.9020,0.9158,1.53,2020-02-20 15:00
150148,信诚中证800医药指数分级A,2020-02-19,1.0090,1.0091,0.01,2020-02-20 15:00
150149,信诚中证800医药指数分级B,2020-02-19,0.8910,0.9058,1.66,2020-02-20 15:00
150245,鹏华互联网分级A,2020-02-19,1.0140,1.0141,0.01,2020-02-20 15:00
150224,富国中证全指证券公司分级B,2020-02-19,0.9050,1.0206,12.77,2020-02-20 15:00
150250,招商中证银行指数分级B,2020-02-19,1.1112,1.1368,2.30,2020-02-20 15:00
150271,招商国证生物医药指数分级A,2020-02-19,1.0080,1.0081,0.01,2020-02-20 15:00
150329,方正富邦保险主题指数分级A,2020-02-19,1.0080,1.0081,0.01,2020-02-20 15:00
150281,长盛中证金融地产指数分级A,2020-02-19,1.0110,1.0111,0.01,2020-02-20 15:00
150309,信诚中证信息安全指数分级A,2020-02-19,1.0010,1.0011,0.01,2020-02-20 15:00
150323,工银中证环保产业指数分级A,2020-02-19,1.0072,1.0074,0.02,2020-02-20 15:00
159932,大成中证500深市ETF,2020-02-19,1.6030,1.6310,1.75,2020-02-20 15:00
159923,大成中证100ETF,2020-02-19,1.7460,1.7828,2.11,2020-02-20 15:00
159958,工银瑞信创业板ETF,2020-02-19,1.2428,1.2689,2.10,2020-02-20 15:00
159954,南方恒生中国企业ETF,2020-02-19,1.0326,1.0331,0.05,2020-02-20 16:00
159944,广发中证全指原材料ETF,2020-02-19,0.7739,0.7837,1.26,2020-02-20 15:00
160220,国泰民益混合(LOF)A,2020-02-19,1.4488,1.4561,0.50,2020-02-20 15:00
159973,弘毅远方民企领先100ETF,2020-02-19,1.2495,1.2763,2.15,2020-02-20 15:00
160625,鹏华证券保险分级,2020-02-19,1.2110,1.2704,4.90,2020-02-20 15:00
161022,富国创业板指数分级,2020-02-19,1.3730,1.4018,2.10,2020-02-20 15:00
160910,大成创新成长混合(LOF),2020-02-19,1.0270,1.0451,1.76,2020-02-20 15:00
160924,大成恒生指数,2020-02-19,1.0300,1.0284,-0.16,2020-02-20 16:00
161211,国投沪深300金融地产联接,2020-02-19,1.7177,1.7585,2.38,2020-02-20 15:00
161616,融通医疗保健行业混合,2020-02-19,1.6350,1.6665,1.92,2020-02-20 15:00
161124,易方达香港小型股指数A,2020-02-19,1.1574,1.1556,-0.16,2020-02-20 16:00
161601,融通新蓝筹混合,2020-02-19,0.9532,0.9750,2.29,2020-02-20 15:00
161820,银华纯债信用债券(LOF),2020-02-19,1.1170,1.1162,-0.07,2020-02-20 15:00
162411,华宝标普油气上游股票人民币A,2020-02-18,0.3317,0.3316,-0.04,2020-02-20 23:06
162416,华宝港股通恒生香港35,2020-02-19,1.0284,1.0253,-0.30,2020-02-20 15:00
163817,中银转债增强债券B,2020-02-19,2.2990,2.3252,1.14,2020-02-20 15:00
164509,国富恒利债券(LOF)A,2020-02-19,1.0060,1.0056,-0.04,2020-02-20 15:00
164902,交银信用添利债券(LOF),2020-02-19,1.1600,1.1592,-0.07,2020-02-20 15:00
164606,华泰柏瑞信用增利债,2020-02-19,1.1731,1.1726,-0.05,2020-02-20 15:00
163809,中银蓝筹混合,2020-02-19,1.8850,1.9297,2.37,2020-02-20 15:00
166011,中欧盛世成长混合(LOF)A,2020-02-19,1.8207,1.8676,2.58,2020-02-20 15:00
167001,平安鼎泰混合(LOF),2020-02-19,1.0148,1.0402,2.51,2020-02-20 15:00
166025,中欧远见两年定开混合A,2020-02-19,1.3254,1.3481,1.71,2020-02-20 15:00
168401,红土创新转型精选灵(LOF),2020-02-19,1.4904,1.5168,1.77,2020-02-20 15:00
180012,银华富裕主题混合,2020-02-19,3.7372,3.8011,1.71,2020-02-20 15:00
180015,银华增强收益债券,2020-02-19,1.1990,1.2008,0.15,2020-02-20 15:00
183001,银华全球优选,2020-02-18,1.3000,1.2997,-0.02,2020-02-20 16:00
202211,南方中证100指数A,2020-02-19,1.2057,1.2311,2.11,2020-02-20 15:00
206001,鹏华弘泰A,2020-02-19,1.1216,1.1219,0.03,2020-02-20 15:00
233010,大摩深证300指数增强,2020-02-19,1.6580,1.6983,2.43,2020-02-20 15:00
270010,广发沪深300ETF联接A,2020-02-19,1.9129,1.9547,2.19,2020-02-20 15:00
270028,广发制造业精选混合,2020-02-19,3.5510,3.6711,3.38,2020-02-20 15:00
376510,上投摩根大盘蓝筹股票,2020-02-19,2.0630,2.0999,1.79,2020-02-20 15:00
373020,上投摩根双核平衡混合,2020-02-19,2.1452,2.1828,1.75,2020-02-20 15:00
400013,东方成长收益灵活配置混合A,2020-02-19,1.0966,1.0989,0.21,2020-02-20 15:00
450008,国富沪深300指数增强,2020-02-19,1.2570,1.2845,2.19,2020-02-20 15:00
460108,华泰柏瑞稳健收益债券C,2020-02-19,1.2213,1.2203,-0.08,2020-02-20 15:00
410007,华富价值增长混合,2020-02-19,1.7765,1.8097,1.87,2020-02-20 15:00
460010,华泰柏瑞亚洲领导企业混合,2020-02-18,1.0430,1.0419,-0.11,2020-02-20 16:00
501054,东方红睿泽三年定开混合,2020-02-19,1.1849,1.2051,1.71,2020-02-20 15:00
501105,建信金融债8-10年(LOF),2020-02-19,1.1876,1.1869,-0.06,2020-02-20 15:00
502023,鹏华钢铁分级,2020-02-19,1.0660,1.0799,1.30,2020-02-20 15:00
510600,申万菱信上证50ETF,2020-02-19,3.0993,3.1541,1.77,2020-02-20 15:00
512500,华夏中证500ETF,2020-02-19,2.8229,2.8725,1.76,2020-02-20 15:00
519025,海富通领先成长混合,2020-02-19,1.6640,1.6945,1.83,2020-02-20 15:00
519019,大成景阳领先混合,2020-02-19,0.6940,0.7065,1.81,2020-02-20 15:00
519059,海富通可转债优选,2020-02-19,0.8177,0.8226,0.60,2020-02-20 15:00
519030,海富通稳固收益债券,2020-02-19,1.1590,1.1614,0.21,2020-02-20 15:00
519023,海富通稳健添利债券C,2020-02-19,1.1980,1.1993,0.11,2020-02-20 15:00
519196,万家新兴蓝筹灵活配置混合,2020-02-19,1.3640,1.3793,1.12,2020-02-20 15:00
519619,银河君荣灵活配置混合A,2020-02-19,1.3371,1.3548,1.33,2020-02-20 15:00
